transmission_line_id,transmission_line_id_source,transmission_circuit_id,transmission_circuit_id_source,owner,owner_source,province,province_source,operating_region,operating_region_source,number_of_circuits,number_of_circuits_source,current_type,current_type_source,line_segment_length_km,line_segment_length_km_source,line_segment_length_mi,line_segment_length_mi_source,line_length_km,line_length_km_source,line_length_mi,line_length_mi_source,voltage,voltage_source,Transmission_Line_Reactance,Transmission_Line_Reactance_source,Transmission_Line_Segment_Reactance,Transmission_Line_Segment_Reactance_source,ttc_summer,ttc_summer_source,ttc_winter,ttc_winter_source,network_node_name_starting,network_node_name_starting_source,network_node_code_starting,network_node_code_starting_source,network_node_name_ending,network_node_name_ending_source,network_node_code_ending,network_node_code_ending_source,notes,notes_source
36681,API,L1186,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,9.800,API,6.049,API,9.800,API,6.049,API,120,API,4.12,API,4.12,API,107,API,118,API,Heriot,API,QC_HER_TSS,API,Grantham,API,QC_GRT_DSS,API,NULL,API
36682,API,L1187,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,23.700,API,14.630,API,23.700,API,14.630,API,120,API,9.97,API,9.97,API,107,API,118,API,Saint-CÃ©saire,API,QC_SCS_DSS,API,Cleveland,API,QC_CLV_DSS,API,NULL,API
36683,API,L1188,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,9.600,API,5.926,API,9.600,API,5.926,API,120,API,4.04,API,4.04,API,107,API,118,API,Sainte-Rosalie,API,QC_SRL_DSS,API,Casavant,API,QC_CSV_DSS,API,NULL,API
36684,API,L1189,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,10.900,API,6.728,API,15.200,API,9.383,API,120,API,6.39,API,4.59,API,107,API,118,API,Sherbrooke,API,QC_SHR_TSS,API,Ville de Sherbrooke Saint-FranÃ§ois,API,QC_VSF_DSS,API,NULL,API
36685,API,L1189,API,Hydro-Sherbrooke,API,QC,API,Quebec,API,1,API,ac,API,4.300,API,2.654,API,15.200,API,9.383,API,120,API,6.39,API,1.81,API,107,API,118,API,Ville de Sherbrooke Saint-FranÃ§ois,API,QC_VSF_DSS,API,Ville de Sherbrooke Galt,API,QC_VSG_DSS,API,NULL,API
36686,API,L1191,API,Hydro-Sherbrooke,API,QC,API,Quebec,API,1,API,ac,API,10.900,API,6.728,API,15.200,API,9.383,API,120,API,6.39,API,4.59,API,107,API,118,API,Sherbrooke,API,QC_SHR_TSS,API,Ville de Sherbrooke Saint-FranÃ§ois,API,QC_VSF_DSS,API,NULL,API
36687,API,L1191,API,Hydro-Sherbrooke,API,QC,API,Quebec,API,1,API,ac,API,4.300,API,2.654,API,15.200,API,9.383,API,120,API,6.39,API,1.81,API,107,API,118,API,Ville de Sherbrooke Saint-FranÃ§ois,API,QC_VSF_DSS,API,Ville de Sherbrooke Galt,API,QC_VSG_DSS,API,NULL,API
36688,API,L1192,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,16.800,API,10.370,API,16.800,API,10.370,API,120,API,7.07,API,7.07,API,107,API,118,API,Stukely,API,QC_STK_DSS,API,Waterloo,API,QC_WLO_DSS,API,NULL,API
36689,API,L1193,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,4.300,API,2.654,API,20.600,API,12.716,API,120,API,8.67,API,1.81,API,107,API,118,API,Acadie JCT,API,QC_ACD_JCT,API,Richelieu,API,QC_RCH_DSS,API,NULL,API
36690,API,L1193,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,16.300,API,10.062,API,20.600,API,12.716,API,120,API,8.67,API,6.86,API,107,API,118,API,La Prairie,API,QC_LPR_TSS,API,Acadie JCT,API,QC_ACD_JCT,API,NULL,API
36691,API,L1193D1,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,1.800,API,1.111,API,1.800,API,1.111,API,120,API,0.76,API,0.76,API,107,API,118,API,Acadie JCT,API,QC_ACD_JCT,API,Acadie,API,QC_ACD_DSS,API,Circuit ID assumed,API
36692,API,L1194,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,0.110,API,0.068,API,17.310,API,10.685,API,120,API,7.28,API,0.05,API,107,API,118,API,AdÃ©lard-Godbout,API,QC_ADG_DSS,API,Central-2,API,QC_CT2_DSS,API,Underground circuit,API
36693,API,L1194,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,15.100,API,9.321,API,17.310,API,10.685,API,120,API,7.28,API,6.35,API,107,API,118,API,Brossard,API,QC_BRS_DSS,API,Viger,API,QC_VIG_SWS,API,Underground circuit,API
36694,API,L1194,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,2.100,API,1.296,API,17.310,API,10.685,API,120,API,7.28,API,0.88,API,107,API,118,API,Viger,API,QC_VIG_SWS,API,AdÃ©lard-Godbout,API,QC_ADG_DSS,API,Underground circuit,API
36695,API,L1195,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,28.600,API,17.654,API,28.600,API,17.654,API,120,API,12.03,API,12.03,API,107,API,118,API,Moras,API,QC_MOR_DSS,API,BÃ©cancour,API,QC_BEC_TSS,API,NULL,API
36696,API,L1196,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,1.600,API,0.988,API,1.600,API,0.988,API,120,API,0.67,API,0.67,API,107,API,118,API,Atwater,API,QC_ATW_DSS,API,Maissonneuve,API,QC_MNV_DSS,API,Underground circuit,API
36697,API,L1197,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,20.300,API,12.531,API,20.300,API,12.531,API,120,API,8.54,API,8.54,API,107,API,118,API,Rigaud,API,QC_RIG_DSS,API,Vaudreuil-Soulanges,API,QC_VDS_DSS,API,NULL,API
36698,API,L1198,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,2,API,ac,API,12.000,API,7.407,API,12.000,API,7.407,API,120,API,5.05,API,5.05,API,107,API,118,API,Asbestos,API,QC_ASB_DSS,API,Rosiers,API,QC_RSR_DSS,API,NULL,API
36699,API,L1198D1,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,2,API,ac,API,4.700,API,2.901,API,4.700,API,2.901,API,120,API,1.98,API,1.98,API,107,API,118,API,Asbestos,API,QC_ASB_DSS,API,Beausite MÃ©tal,API,QC_BSM_ISS,API,Circuit ID assumed,API
36700,API,L1198P,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,2,API,ac,API,12.000,API,7.407,API,12.000,API,7.407,API,120,API,5.05,API,5.05,API,107,API,118,API,Asbestos,API,QC_ASB_DSS,API,Rosiers,API,QC_RSR_DSS,API,NULL,API
36701,API,L1199,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,16.500,API,10.185,API,16.500,API,10.185,API,120,API,6.94,API,6.94,API,107,API,118,API,LanaudiÃ¨re,API,QC_LND_TSS,API,Ramezay,API,QC_RAM_DSS,API,NULL,API
36702,API,L1200,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,7.100,API,4.383,API,7.100,API,4.383,API,120,API,2.99,API,2.99,API,107,API,118,API,Aqueduc,API,QC_AQD_TSS,API,Atwater,API,QC_ATW_DSS,API,NULL,API
36703,API,L1204,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,2.700,API,1.667,API,2.700,API,1.667,API,120,API,1.14,API,1.14,API,107,API,118,API,Royalmount,API,QC_RLM_DSS,API,Hampstead,API,QC_HAM_DSS,API,Underground circuit,API
36704,API,L1205,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,14.100,API,8.704,API,31.300,API,19.321,API,120,API,13.17,API,5.93,API,107,API,118,API,LÃ©ry,API,QC_LRY_ISS,API,Mercier,API,QC_MER_DSS,API,NULL,API
36705,API,L1205,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,6.900,API,4.259,API,31.300,API,19.321,API,120,API,13.17,API,2.90,API,107,API,118,API,Mercier,API,QC_MER_DSS,API,Saint-RÃ©mi JCT,API,QC_SRE_JCT,API,NULL,API
36706,API,L1205,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,10.300,API,6.358,API,31.300,API,19.321,API,120,API,13.17,API,4.33,API,107,API,118,API,Saint-RÃ©mi JCT,API,QC_SRE_JCT,API,Saint-RÃ©mi,API,QC_SRE_DSS,API,NULL,API
36707,API,L1205D1,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,21.200,API,13.086,API,21.200,API,13.086,API,120,API,8.92,API,8.92,API,107,API,118,API,Saint-RÃ©mi JCT,API,QC_SRE_JCT,API,La Prairie,API,QC_LPR_TSS,API,NULL,API
36708,API,L1206,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,14.100,API,8.704,API,31.000,API,19.136,API,120,API,13.04,API,5.93,API,107,API,118,API,LÃ©ry,API,QC_LRY_ISS,API,Mercier,API,QC_MER_DSS,API,NULL,API
36709,API,L1206,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,6.900,API,4.259,API,31.000,API,19.136,API,120,API,13.04,API,2.90,API,107,API,118,API,Mercier,API,QC_MER_DSS,API,Saint-RÃ©mi JCT,API,QC_SRE_JCT,API,NULL,API
36710,API,L1206,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,10.000,API,6.173,API,31.000,API,19.136,API,120,API,13.04,API,4.21,API,107,API,118,API,Saint-RÃ©mi JCT,API,QC_SRE_JCT,API,Delson,API,QC_DLN_DSS,API,NULL,API
36711,API,L1206D1,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,1.400,API,0.864,API,10.300,API,6.358,API,120,API,4.33,API,0.59,API,107,API,118,API,MontÃ©rÃ©gie GS,API,QC_MTR_GSS,API,Saint-RÃ©mi,API,QC_SRE_DSS,API,NULL,API
36712,API,L1206D1,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,8.900,API,5.494,API,10.300,API,6.358,API,120,API,4.33,API,3.74,API,107,API,118,API,Saint-RÃ©mi JCT,API,QC_SRE_JCT,API,MontÃ©rÃ©gie GS,API,QC_MTR_GSS,API,NULL,API
36713,API,L1207,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,4.600,API,2.840,API,4.600,API,2.840,API,120,API,1.94,API,1.94,API,107,API,118,API,LÃ©ry,API,QC_LRY_ISS,API,Saint-Louis,API,QC_SLO_DSS,API,NULL,API
36714,API,L1208,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,4.600,API,2.840,API,4.600,API,2.840,API,120,API,1.94,API,1.94,API,107,API,118,API,LÃ©ry,API,QC_LRY_ISS,API,Saint-Louis,API,QC_SLO_DSS,API,NULL,API
36715,API,L1209,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,9.000,API,5.556,API,12.700,API,7.840,API,120,API,5.34,API,3.79,API,107,API,118,API,La Prairie,API,QC_LPR_TSS,API,Saint-Basile JCT,API,QC_SAB_JCT,API,NULL,API
36716,API,L1209,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,3.700,API,2.284,API,12.700,API,7.840,API,120,API,5.34,API,1.56,API,107,API,118,API,Saint-Basile JCT,API,QC_SAB_JCT,API,Chambly,API,QC_CHY_DSS,API,NULL,API
36717,API,L1209D1,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,13.600,API,8.395,API,13.600,API,8.395,API,120,API,5.72,API,5.72,API,107,API,118,API,Saint-Basile JCT,API,QC_SAB_JCT,API,Saint-Basile,API,QC_SAB_DSS,API,NULL,API
36718,API,L1210,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,3.800,API,2.346,API,3.800,API,2.346,API,120,API,1.60,API,1.60,API,107,API,118,API,Saint-Maxime,API,QC_SMX_DSS,API,Marie-Victorin,API,QC_MRV_DSS,API,Underground circuit,API
36719,API,L1211,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,4.000,API,2.469,API,4.000,API,2.469,API,120,API,1.68,API,1.68,API,107,API,118,API,Saint-Maxime,API,QC_SMX_DSS,API,Marie-Victorin,API,QC_MRV_DSS,API,Underground circuit,API
36720,API,L1212,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,1.500,API,0.926,API,1.500,API,0.926,API,120,API,0.63,API,0.63,API,107,API,118,API,Guy,API,QC_GUY_DSS,API,Maissonneuve,API,QC_MNV_DSS,API,Underground circuit,API
36721,API,L1213,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,19.000,API,11.728,API,40.400,API,24.938,API,120,API,17.00,API,7.99,API,107,API,118,API,Huntingdon,API,QC_HUN_DSS,API,Ormstown JCT,API,QC_ORM_JCT,API,NULL,API
36722,API,L1213,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,21.400,API,13.210,API,40.400,API,24.938,API,120,API,17.00,API,9.00,API,107,API,118,API,Ormstown JCT,API,QC_ORM_JCT,API,Saint-Louis,API,QC_SLO_DSS,API,NULL,API
36723,API,L1213D1,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,4.000,API,2.469,API,4.000,API,2.469,API,120,API,1.68,API,1.68,API,107,API,118,API,Ormstown JCT,API,QC_ORM_JCT,API,Ormstown,API,QC_ORM_DSS,API,NULL,API
36724,API,L1214,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,19.000,API,11.728,API,40.400,API,24.938,API,120,API,17.00,API,7.99,API,107,API,118,API,Huntingdon,API,QC_HUN_DSS,API,Ormstown JCT,API,QC_ORM_JCT,API,NULL,API
36725,API,L1214,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,21.400,API,13.210,API,40.400,API,24.938,API,120,API,17.00,API,9.00,API,107,API,118,API,Ormstown JCT,API,QC_ORM_JCT,API,Saint-Louis,API,QC_SLO_DSS,API,NULL,API
36726,API,L1214D1,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,4.000,API,2.469,API,4.000,API,2.469,API,120,API,1.68,API,1.68,API,107,API,118,API,Ormstown JCT,API,QC_ORM_JCT,API,Ormstown,API,QC_ORM_DSS,API,NULL,API
36727,API,L1215,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,1.600,API,0.988,API,1.600,API,0.988,API,120,API,0.67,API,0.67,API,107,API,118,API,Berri,API,QC_BRI_DSS,API,De Lorimier,API,QC_DEL_DSS,API,Underground circuit,API
36728,API,L1218,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,0.340,API,0.210,API,1.470,API,0.907,API,120,API,0.62,API,0.14,API,107,API,118,API,MontrÃ©al-Est,API,QC_MTE_DSS,API,Indorama,API,QC_IND_ISS,API,Circuit ID assumed,API
36729,API,L1218,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,1.130,API,0.698,API,1.470,API,0.907,API,120,API,0.62,API,0.48,API,107,API,118,API,Nexans Canada Inc.,API,QC_NXC_ISS,API,MontrÃ©al-Est,API,QC_MTE_DSS,API,NULL,API
36730,API,L1221,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,0.180,API,0.111,API,28.380,API,17.519,API,120,API,11.94,API,0.08,API,107,API,118,API,La Prairie,API,QC_LPR_TSS,API,Richelieu JCT,API,QC_RCH_JCT,API,NULL,API
36731,API,L1221,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,28.200,API,17.407,API,28.380,API,17.519,API,120,API,11.94,API,11.86,API,107,API,118,API,Richelieu JCT,API,QC_RCH_JCT,API,Mercier,API,QC_MER_DSS,API,NULL,API
36732,API,L1221D1,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,20.400,API,12.593,API,20.400,API,12.593,API,120,API,8.58,API,8.58,API,107,API,118,API,Richelieu JCT,API,QC_RCH_JCT,API,Richelieu,API,QC_RCH_DSS,API,NULL,API
36733,API,L1225,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,11.700,API,7.222,API,11.700,API,7.222,API,120,API,4.92,API,4.92,API,107,API,118,API,Delson,API,QC_DLN_DSS,API,La Prairie,API,QC_LPR_TSS,API,NULL,API
36734,API,L1226,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,3.900,API,2.407,API,3.900,API,2.407,API,120,API,1.64,API,1.64,API,107,API,118,API,MontrÃ©al-Est,API,QC_MTE_DSS,API,Henri-Bourassa,API,QC_BOU_DSS,API,Bourassa and Henri Bourassa treated as single station,API
36735,API,L1227,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,4.200,API,2.593,API,4.200,API,2.593,API,120,API,1.77,API,1.77,API,107,API,118,API,Bout-de-lÃŽle,API,QC_BDI_DSS,API,MontrÃ©al-Est,API,QC_MTE_DSS,API,Bourassa and Henri Bourassa treated as single station,API
36736,API,L1228,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,4.100,API,2.531,API,4.100,API,2.531,API,120,API,1.72,API,1.72,API,107,API,118,API,Bout-de-lÃŽle,API,QC_BDI_DSS,API,Henri-Bourassa,API,QC_BOU_DSS,API,Bourassa and Henri Bourassa treated as single station,API
36737,API,L1229,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,4.200,API,2.593,API,4.200,API,2.593,API,120,API,1.77,API,1.77,API,107,API,118,API,MontrÃ©al-Est,API,QC_MTE_DSS,API,Henri-Bourassa,API,QC_BOU_DSS,API,Bourassa and Henri Bourassa treated as single station,API
36738,API,L1230,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,4.600,API,2.840,API,10.700,API,6.605,API,120,API,4.50,API,1.94,API,107,API,118,API,Laurent,API,QC_LRT_DSS,API,Mont-Royal,API,QC_MTY_DSS,API,Underground circuit,API
36739,API,L1230,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,6.100,API,3.765,API,10.700,API,6.605,API,120,API,4.50,API,2.57,API,107,API,118,API,Saraguay,API,QC_SRG_DSS,API,Laurent,API,QC_LRT_DSS,API,NULL,API
36740,API,L1231,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,9.000,API,5.556,API,12.700,API,7.840,API,120,API,5.34,API,3.79,API,107,API,118,API,La Prairie,API,QC_LPR_TSS,API,Saint-Basile JCT,API,QC_SAB_JCT,API,NULL,API
36741,API,L1231,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,3.700,API,2.284,API,12.700,API,7.840,API,120,API,5.34,API,1.56,API,107,API,118,API,Saint-Basile JCT,API,QC_SAB_JCT,API,Chambly,API,QC_CHY_DSS,API,NULL,API
36742,API,L1231D1,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,13.600,API,8.395,API,13.600,API,8.395,API,120,API,5.72,API,5.72,API,107,API,118,API,Saint-Basile JCT,API,QC_SAB_JCT,API,Saint-Basile,API,QC_SAB_DSS,API,NULL,API
36743,API,L1232,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,1.400,API,0.864,API,1.400,API,0.864,API,120,API,0.59,API,0.59,API,107,API,118,API,Berri,API,QC_BRI_DSS,API,Dorchester,API,QC_DOR_DSS,API,Underground circuit,API
36744,API,L1233,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,2.700,API,1.667,API,13.700,API,8.457,API,120,API,5.76,API,1.14,API,107,API,118,API,Hampstead,API,QC_HAM_DSS,API,Royalmount,API,QC_RLM_DSS,API,NULL,API
36745,API,L1233,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,1.400,API,0.864,API,13.700,API,8.457,API,120,API,5.76,API,0.59,API,107,API,118,API,Mont-Royal,API,QC_MTY_DSS,API,Laurent,API,QC_LRT_DSS,API,Underground circuit,API
36746,API,L1233,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,3.500,API,2.160,API,13.700,API,8.457,API,120,API,5.76,API,1.47,API,107,API,118,API,Royalmount,API,QC_RLM_DSS,API,Mont-Royal,API,QC_MTY_DSS,API,Underground circuit,API
36747,API,L1233,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,6.100,API,3.765,API,13.700,API,8.457,API,120,API,5.76,API,2.57,API,107,API,118,API,Saraguay,API,QC_SRG_DSS,API,Laurent,API,QC_LRT_DSS,API,NULL,API
36748,API,L1235,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,4.100,API,2.531,API,4.100,API,2.531,API,120,API,1.72,API,1.72,API,107,API,118,API,Saraguay,API,QC_SRG_DSS,API,Reed,API,QC_REE_DSS,API,NULL,API
36749,API,L1236,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,4.100,API,2.531,API,4.100,API,2.531,API,120,API,1.72,API,1.72,API,107,API,118,API,Saraguay,API,QC_SRG_DSS,API,Reed,API,QC_REE_DSS,API,NULL,API
36750,API,L1237,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,5.200,API,3.210,API,5.200,API,3.210,API,120,API,2.19,API,2.19,API,107,API,118,API,Reed,API,QC_REE_DSS,API,Fleury,API,QC_FLE_DSS,API,NULL,API
36751,API,L1238,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,5.200,API,3.210,API,5.200,API,3.210,API,120,API,2.19,API,2.19,API,107,API,118,API,Reed,API,QC_REE_DSS,API,Fleury,API,QC_FLE_DSS,API,NULL,API
36752,API,L1239,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,21.700,API,13.395,API,21.700,API,13.395,API,120,API,9.13,API,9.13,API,107,API,118,API,Saint-RÃ©mi,API,QC_SRE_DSS,API,Napierville,API,QC_NPR_DSS,API,NULL,API
36753,API,L1241,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,3.800,API,2.346,API,8.200,API,5.062,API,120,API,3.45,API,1.60,API,107,API,118,API,Hampstead,API,QC_HAM_DSS,API,Rockfield,API,QC_RCK_DSS,API,NULL,API
36754,API,L1241,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,4.400,API,2.716,API,8.200,API,5.062,API,120,API,3.45,API,1.85,API,107,API,118,API,Rockfield,API,QC_RCK_DSS,API,Aqueduc,API,QC_AQD_TSS,API,NULL,API
36755,API,L1242D1,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,3.800,API,2.346,API,3.800,API,2.346,API,120,API,1.60,API,1.60,API,107,API,118,API,Hadley,API,QC_HAD_DSS,API,Atwater,API,QC_ATW_DSS,API,NULL,API
36756,API,L1242D2,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,3.800,API,2.346,API,3.800,API,2.346,API,120,API,1.60,API,1.60,API,107,API,118,API,Hadley,API,QC_HAD_DSS,API,Atwater,API,QC_ATW_DSS,API,NULL,API
36757,API,L1243,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,1.400,API,0.864,API,10.100,API,6.235,API,120,API,4.25,API,0.59,API,107,API,118,API,Canara Biotech Inc. JCT,API,QC_CBT_JCT,API,EKA Chimie Canada Inc. Valleyfield JCT,API,QC_EKA_JCT,API,NULL,API
36758,API,L1243,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,0.700,API,0.432,API,10.100,API,6.235,API,120,API,4.25,API,0.29,API,107,API,118,API,EKA Chimie Canada Inc. Valleyfield JCT,API,QC_EKA_JCT,API,Larocque,API,QC_LRQ_ISS,API,NULL,API
36759,API,L1243,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,8.000,API,4.938,API,10.100,API,6.235,API,120,API,4.25,API,3.37,API,107,API,118,API,Langlois,API,QC_LGS_TSS,API,Canara Biotech Inc. JCT,API,QC_CBT_JCT,API,NULL,API
36760,API,L1243D1,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,0.300,API,0.185,API,0.300,API,0.185,API,120,API,0.13,API,0.13,API,107,API,118,API,EKA Chimie Canada Inc. Valleyfield JCT,API,QC_EKA_JCT,API,EKA Chimie Canada Inc. Valleyfield,API,QC_EKA_ISS,API,Circuit ID assumed,API
36761,API,L1243D2,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,0.700,API,0.432,API,0.700,API,0.432,API,120,API,0.29,API,0.29,API,107,API,118,API,Canara Biotech Inc. JCT,API,QC_CBT_JCT,API,Canara Biotech Inc.,API,QC_CBT_ISS,API,Circuit ID assumed,API
36762,API,L1244,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,2.500,API,1.543,API,2.500,API,1.543,API,120,API,1.05,API,1.05,API,107,API,118,API,Longue-Pointe,API,QC_LGP_DSS,API,Notre-Dame,API,QC_NDA_TSS,API,Underground circuit,API
36763,API,L1245,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,2.500,API,1.543,API,2.500,API,1.543,API,120,API,1.05,API,1.05,API,107,API,118,API,Longue-Pointe,API,QC_LGP_DSS,API,Notre-Dame,API,QC_NDA_TSS,API,Underground circuit,API
36764,API,L1246,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,6.100,API,3.765,API,6.100,API,3.765,API,120,API,2.57,API,2.57,API,107,API,118,API,Saraguay,API,QC_SRG_DSS,API,Laurent,API,QC_LRT_DSS,API,NULL,API
36765,API,L1247,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,4.800,API,2.963,API,4.800,API,2.963,API,120,API,2.02,API,2.02,API,107,API,118,API,Laurent,API,QC_LRT_DSS,API,Mont-Royal,API,QC_MTY_DSS,API,Underground circuit,API
36766,API,L1248,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,6.100,API,3.765,API,6.100,API,3.765,API,120,API,2.57,API,2.57,API,107,API,118,API,Saraguay,API,QC_SRG_DSS,API,Laurent,API,QC_LRT_DSS,API,NULL,API
36767,API,L1250,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,5.300,API,3.272,API,10.600,API,6.543,API,120,API,4.46,API,2.23,API,107,API,118,API,Berri,API,QC_BRI_DSS,API,Jeanne-dArc,API,QC_JDA_DSS,API,Underground circuit,API
