node_name,node_name_source,node_code,node_code_source,node_type,node_type_source,owner,owner_source,latitude,latitude_source,longitude,longitude_source,elevation,elevation_source,province,province_source,operating_region,operating_region_source,copper_balancing_area,copper_balancing_area_source,notes,notes_source
"SS-12","13","AB_SS12_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","51.008348","62","-114.066722","62","1066","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-13","13","AB_SS13_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","51.082063","62","-114.046454","62","1064","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-14","13","AB_SS14_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","51.125380","62","-114.186728","62","1201","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-15","13","AB_SS15_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","51.069584","62","-114.165077","62","1059","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-16","13","AB_SS16_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","51.102383","62","-114.163432","62","1126","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-20","13","AB_SS20_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","51.051618","62","-114.118786","62","1058","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-21","13","AB_SS21_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","51.051775","62","-114.165892","62","1101","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-22","13","AB_SS22_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","51.070335","62","-114.002666","62","1088","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-23","13","AB_SS23_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","51.009259","62","-114.002615","62","1047","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-24","13","AB_SS24_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","50.964402","62","-113.936136","62","1033","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"Shepard SS-25","13","AB_SS25_GSS","N/A","Generation","N/A","Altalink Management Ltd.","6","50.971300","62","-113.885800","62","1022","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-26","13","AB_SS26_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","50.901200","62","-113.953243","62","1034","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-27","13","AB_SS27_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","51.090360","62","-114.093502","62","1154","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-28","13","AB_SS28_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","51.010341","62","-114.160767","62","1158","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-31","13","AB_SS31_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","50.980132","62","-113.985928","62","1035","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-32","13","AB_SS32_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","50.950975","62","-114.018779","62","1040","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-33","13","AB_SS33_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","50.949611","62","-114.078071","62","1067","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-34","13","AB_SS34_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","51.082004","62","-114.139416","62","1110","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-35","13","AB_SS35_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","50.979062","62","-114.140492","62","1084","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-36","13","AB_SS36_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","51.106318","62","-114.236356","62","1065","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-37","13","AB_SS37_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","51.009320","62","-113.936148","62","1047","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-38","13","AB_SS38_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","51.053477","62","-113.936051","62","1061","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-39","13","AB_SS39_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","51.095216","62","-113.940079","62","1089","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-40","13","AB_SS40_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","50.913977","62","-114.012498","62","1001","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-41","13","AB_SS41_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","50.906397","62","-114.069436","62","1061","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-43","13","AB_SS43_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","50.980389","62","-114.073614","62","1060","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-47","13","AB_SS47_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","51.167941","62","-114.106064","62","1101","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-54","13","AB_SS54_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","50.851339","62","-113.976526","62","989","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"SS-65","13","AB_SS65_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","50.908872","62","-113.901201","62","1013","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"Horse Creek T793S","13","AB_T793S_DSS","N/A","Distribution","N/A","Altalink Management Ltd.","6","51.221797","62","-114.497510","62","1227","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"Plant 30-2 UE-1 ","13","AB_UE1S_DSS","N/A","Distribution","N/A","Syncrude","6","57.059995","62","-111.563695","62","310","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"Balzac Cogen","13","AB_XBAL_GSS","N/A","Generation","N/A","ENMAX Power Corporation","6","51.192322","62","-113.940812","62","1091","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"Cavalier","13","AB_XCAV_DSS","N/A","Distribution","N/A","ENMAX Power Corporation","6","51.005696","62","-113.170937","62","937","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"Calgary Energy Center CEC","13","AB_XCEC_GSS","N/A","Generation","N/A","Altalink Management Ltd.","6","51.179623","62","-113.937546","62","1091","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"Garneau","13","AB_XGAR_DSS","N/A","Distribution","N/A","EPCOR","6","53.520680","62","-113.518716","62","681","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"Hardisty","13","AB_XHAR_DSS","N/A","Distribution","N/A","EPCOR","6","53.542204","62","-113.419424","62","648","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"Inland Cement","13","AB_XINL_DSS","N/A","Distribution","N/A","Altalink Management Ltd.","6","53.580176","62","-113.603847","62","684","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"Inland Cement JCT","13","AB_XINL_JCT","N/A","Junction","N/A","Altalink Management Ltd.","6","53.613937","62","-113.590471","62","677","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"Kennedale","13","AB_XKEN_DSS","N/A","Distribution","N/A","EPCOR","6","53.587129","62","-113.419417","62","655","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"Meadowlark","13","AB_XMEA_DSS","N/A","Distribution","N/A","EPCOR","6","53.517601","62","-113.586936","62","671","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"Mildred Lake","13","AB_XMIL_GSS","N/A","Generation","N/A","Syncrude","6","57.030439","62","-111.609260","62","308","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"Namao","13","AB_XNAM_DSS","N/A","Distribution","N/A","EPCOR","6","53.585200","62","-113.492936","62","664","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"Poundmaker","13","AB_XPOU_DSS","N/A","Distribution","N/A","EPCOR","6","53.549428","62","-113.650845","62","692","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"Rossdale","13","AB_XROS_DSS","N/A","Distribution","N/A","EPCOR","6","53.530046","62","-113.499495","62","620","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"Riverview","13","AB_XRVR_DSS","N/A","Distribution","N/A","EPCOR","6","53.462660","62","-113.634376","62","676","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"Strathcona","13","AB_XSTR_GSS","N/A","Generation","N/A","EPCOR","6","53.488727","62","-113.486760","62","671","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"Taylor Hydro Plant","13","AB_XTAY_GSS","N/A","Generation","N/A","Altalink Management Ltd.","6","49.334023","62","-112.888570","62","1053","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"Woodcroft","13","AB_XWOO_DSS","N/A","Distribution","N/A","EPCOR","6","53.571100","62","-113.565145","62","675","181","AB","N/A","Alberta","N/A","Alberta.a","N/A","NULL","N/A"
"AA Lambert","30","BC_AAL_DSS","N/A","Distribution","N/A","BC Hydro","30","49.140486","62","-116.538169","62","587","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"AA Lambert JCT","30","BC_AAL_JCT","N/A","Junction","N/A","BC Hydro","30","49.139414","62","-116.537552","62","587","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Albreda","30","BC_ABA_DSS","N/A","Distribution","N/A","BC Hydro","30","52.660152","62","-119.192804","62","899","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Albreda JCT","30","BC_ABA_JCT","N/A","Junction","N/A","BC Hydro","30","52.664031","62","-119.183309","62","1122","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"IPT Natal Coleman","30","BC_ABBC01_IPT","N/A","Interprovincial","N/A","AB-BC Border","30","49.644942","62","-114.662686","62","1671","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"IPT Cranbrook Chapel Rock","30","BC_ABBC02_IPT","N/A","Interprovincial","N/A","AB-BC Border","30","49.645792","62","-114.662484","62","1671","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"IPT Natal Pocaterra","30","BC_ABBC03_IPT","N/A","Interprovincial","N/A","AB-BC Border","30","50.584909","62","-115.068510","62","1890","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"IPT Nelson Rainbow","30","BC_ABBC04_IPT","N/A","Interprovincial","N/A","AB-BC Border","30","58.544924","62","-120.001284","62","384","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Aberfeldie GS","30","BC_ABN_GSS","N/A","Generation","N/A","BC Hydro","30","49.493319","62","-115.362424","62","872","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Abbotsford","30","BC_ABT_DSS","N/A","Distribution","N/A","BC Hydro","30","49.067847","62","-122.297780","62","96","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Ashton Creek","30","BC_ACK_DSS","N/A","Distribution","N/A","BC Hydro","30","50.561355","62","-118.993459","62","514","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Afton Mine","30","BC_AFN_ISS","N/A","Industrial","N/A","BC Hydro","30","50.661930","62","-120.499705","62","683","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Afton Mine JCT","30","BC_AFN_JCT","N/A","Junction","N/A","BC Hydro","30","50.669785","62","-120.499153","62","650","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Apollo Forest Products","30","BC_AFP_ISS","N/A","Industrial","N/A","BC Hydro","30","54.490913","62","-124.201793","62","803","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Apollo Forest Products JCT","30","BC_AFP_JCT","N/A","Junction","N/A","BC Hydro","30","54.473284","62","-124.190266","62","768","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Ashcroft","30","BC_AFT_DSS","N/A","Distribution","N/A","BC Hydro","30","50.736544","62","-121.282483","62","348","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Ashcroft JCT","30","BC_AFT_JCT","N/A","Junction","N/A","BC Hydro","30","50.736757","62","-121.282152","62","348","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Arrow Lakes GS","55","BC_ALH_GSS","N/A","Generation","N/A","FortisBC","55","49.343024","62","-117.768849","62","472","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Alouette GS","30","BC_ALU_GSS","N/A","Generation","N/A","BC Hydro","30","49.371009","62","-122.312429","62","113","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Atchelitz","30","BC_ALZ_DSS","N/A","Distribution","N/A","BC Hydro","30","49.113555","62","-122.009320","62","44","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Annacis Island","30","BC_ANN_DSS","N/A","Distribution","N/A","BC Hydro","30","49.174649","62","-122.936335","62","5","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Annacis Island JCT","30","BC_ANN_JCT","N/A","Junction","N/A","BC Hydro","30","49.175079","62","-122.935170","62","9","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Armstrong","30","BC_ARM_DSS","N/A","Distribution","N/A","BC Hydro","30","50.448557","62","-119.183626","62","414","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Arnott","30","BC_ARN_DSS","N/A","Distribution","N/A","BC Hydro","30","49.092139","62","-123.041678","62","3","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Ash River GS","30","BC_ASH_GSS","N/A","Generation","N/A","BC Hydro","30","49.373363","62","-125.150629","62","70","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Ashlu GS","30","BC_ASL_GSS","N/A","Generation","N/A","BC Hydro","30","49.913835","62","-123.324819","62","164","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Ashlu JCT","30","BC_ASL_JCT","N/A","Junction","N/A","BC Hydro","30","49.915643","62","-123.292276","62","65","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"AS Mawdsley TS","55","BC_ASM_TSS","N/A","Terminal","N/A","FortisBC","55","49.096681","62","-117.739544","62","564","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Athalmer","30","BC_ATH_DSS","N/A","Distribution","N/A","BC Hydro","30","50.515057","62","-116.000826","62","882","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Athalmer JCT","30","BC_ATH_JCT","N/A","Junction","N/A","BC Hydro","30","50.513781","62","-116.000825","62","882","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Avola","30","BC_AVO_DSS","N/A","Distribution","N/A","BC Hydro","30","51.784162","62","-119.326941","62","642","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Avola JCT","30","BC_AVO_JCT","N/A","Junction","N/A","BC Hydro","30","51.784183","62","-119.327528","62","642","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Arawana","55","BC_AWA_DSS","N/A","Distribution","N/A","FortisBC","55","49.590106","62","-119.580131","62","448","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Ainsworth","30","BC_AWL_DSS","N/A","Distribution","N/A","BC Hydro","30","51.653894","62","-121.330575","62","1014","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Ainsworth JCT","30","BC_AWL_JCT","N/A","Junction","N/A","BC Hydro","30","51.659977","62","-121.305115","62","966","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Annacis Island Wastewater Treatment Plant","30","BC_AWT_ISS","N/A","Industrial","N/A","BC Hydro","30","49.166563","62","-122.946738","62","3","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Annacis Island Wastewater Treatment Plant JCT","30","BC_AWT_JCT","N/A","Junction","N/A","BC Hydro","30","49.174465","62","-122.936944","62","5","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Aiyansh","30","BC_AYH_DSS","N/A","Distribution","N/A","BC Hydro","30","55.280931","62","-128.991873","62","212","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Babine Lake","30","BC_BAB_DSS","N/A","Distribution","N/A","BC Hydro","30","54.877863","62","-126.204410","62","740","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Balfour","30","BC_BAL_DSS","N/A","Distribution","N/A","BC Hydro","30","49.104227","62","-122.579086","62","147","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Balfour JCT","30","BC_BAL_JCT","N/A","Junction","N/A","BC Hydro","30","49.130514","62","-122.570298","62","75","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Barriere","30","BC_BAR_DSS","N/A","Distribution","N/A","BC Hydro","30","51.199744","62","-120.133696","62","429","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Barriere JCT","30","BC_BAR_JCT","N/A","Junction","N/A","BC Hydro","30","51.200495","62","-120.131701","62","475","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Boston Bar","30","BC_BBR_DSS","N/A","Distribution","N/A","BC Hydro","30","49.861915","62","-121.441516","62","266","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Boston Bar JCT","30","BC_BBR_JCT","N/A","Junction","N/A","BC Hydro","30","49.407824","62","-121.448410","62","168","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","Location approximate","N/A"
"Big Bend","30","BC_BBS_DSS","N/A","Distribution","N/A","BC Hydro","30","49.198719","62","-122.992833","62","70","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Chemtrade Pulp Chemicals","30","BC_BCC_ISS","N/A","Industrial","N/A","BC Hydro","30","53.921353","62","-122.691688","62","598","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"BC Gas","55","BC_BCG_ISS","N/A","Industrial","N/A","FortisBC","55","49.376368","62","-120.144106","62","636","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Buckeye","30","BC_BCI_ISS","N/A","Industrial","N/A","BC Hydro","30","49.143356","62","-123.004397","62","4","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Britt Creek","30","BC_BCK_ISS","N/A","Industrial","N/A","BC Hydro","30","50.247937","62","-114.942938","62","1435","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Chemtrade Pulp Chlorate","30","BC_BCM_ISS","N/A","Industrial","N/A","BC Hydro","30","53.921209","62","-122.691613","62","596","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Chemtrade Pulp Chlorate JCT","30","BC_BCM_JCT","N/A","Junction","N/A","BC Hydro","30","53.921252","62","-122.691008","62","596","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"BC Rail","30","BC_BCR_ISS","N/A","Industrial","N/A","BC Hydro","30","55.147518","62","-121.132619","62","1011","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"INT Ingledow BPA 1","30","BC_BCUS01_INT","N/A","International","N/A","BC-US Border","30","49.000000","62","-122.724071","62","40","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"INT Ingledow BPA 2","30","BC_BCUS02_INT","N/A","International","N/A","BC-US Border","30","49.000000","62","-122.723531","62","40","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"INT Nelway BPA 1","30","BC_BCUS03_INT","N/A","International","N/A","BC-US Border","30","49.000000","62","-117.351520","62","595","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"INT Nelway BPA 2","30","BC_BCUS04_INT","N/A","International","N/A","BC-US Border","30","49.000000","62","-117.342154","62","621","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Boulder Creek GS","30","BC_BDH_GSS","N/A","Generation","N/A","BC Hydro","30","50.635524","62","-123.405928","62","564","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Boulder Creek JCT","30","BC_BDH_JCT","N/A","Junction","N/A","BC Hydro","30","50.635395","62","-123.408917","62","475","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Brenda Mines","30","BC_BDM_ISS","N/A","Industrial","N/A","BC Hydro","30","49.870395","62","-119.994568","62","1485","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Brenda Mines JCT","30","BC_BDM_JCT","N/A","Junction","N/A","BC Hydro","30","49.869088","62","-120.004313","62","1541","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Bentley TS","55","BC_BEN_TSS","N/A","Terminal","N/A","FortisBC","55","49.189206","62","-119.530109","62","331","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Beaver Park","55","BC_BEP_DSS","N/A","Distribution","N/A","FortisBC","55","49.070782","62","-117.609035","62","401","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Bone Creek","30","BC_BET_DSS","N/A","Distribution","N/A","BC Hydro","30","52.256067","62","-119.181219","62","779","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Benvoulin","55","BC_BEV_DSS","N/A","Distribution","N/A","FortisBC","55","49.838535","62","-119.453251","62","444","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Lower Bear GS","30","BC_BHL_GSS","N/A","Generation","N/A","BC Hydro","30","49.748008","62","-123.515924","62","47","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Upper Bear GS","30","BC_BHU_GSS","N/A","Generation","N/A","BC Hydro","30","49.795389","62","-123.572093","62","494","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Brucejack Mine","30","BC_BJK_ISS","N/A","Industrial","N/A","BC Hydro","30","56.465557","62","-130.186168","62","1504","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Brucejack TS","30","BC_BJT_TSS","N/A","Terminal","N/A","BC Hydro","30","56.057963","62","-130.030311","62","239","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Buckley Bay","30","BC_BKB_DSS","N/A","Distribution","N/A","BC Hydro","30","49.547759","62","-124.878651","62","63","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Buckley Bay JCT","30","BC_BKB_JCT","N/A","Junction","N/A","BC Hydro","30","49.547564","62","-124.880810","62","63","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Brocklehurst","30","BC_BKL_DSS","N/A","Distribution","N/A","BC Hydro","30","50.708869","62","-120.385272","62","445","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Blueberry","55","BC_BLB_DSS","N/A","Distribution","N/A","FortisBC","55","49.250951","62","-117.657426","62","434","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Blueberry JCT","55","BC_BLB_JCT","N/A","Junction","N/A","FortisBC","55","49.314625","62","-117.633102","62","497","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Blue River Pumping Station","30","BC_BLE_DSS","N/A","Distribution","N/A","BC Hydro","30","52.109612","62","-119.306182","62","745","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Blue River Pumping Station JCT","30","BC_BLE_JCT","N/A","Junction","N/A","BC Hydro","30","52.117035","62","-119.319039","62","753","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Black Mountain","55","BC_BLK_DSS","N/A","Distribution","N/A","FortisBC","55","49.869703","62","-119.332017","62","679","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Bullmoose","30","BC_BLM_DSS","N/A","Distribution","N/A","BC Hydro","30","55.139244","62","-121.468417","62","1127","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Blackpool","30","BC_BLP_DSS","N/A","Distribution","N/A","BC Hydro","30","51.566111","62","-120.161423","62","445","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Blackpool JCT","30","BC_BLP_JCT","N/A","Junction","N/A","BC Hydro","30","51.566016","62","-120.167770","62","480","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Blue River","30","BC_BLU_DSS","N/A","Distribution","N/A","BC Hydro","30","52.117035","62","-119.319039","62","753","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Blue River JCT","30","BC_BLU_JCT","N/A","Junction","N/A","BC Hydro","30","52.117035","62","-119.319039","62","753","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Barlow","30","BC_BLW_DSS","N/A","Distribution","N/A","BC Hydro","30","53.020438","62","-122.429605","62","677","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Barlow JCT","30","BC_BLW_JCT","N/A","Junction","N/A","BC Hydro","30","53.020344","62","-122.427685","62","677","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Bingham","30","BC_BMP_DSS","N/A","Distribution","N/A","BC Hydro","30","49.247620","62","-122.944692","62","83","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Bingham JCT","30","BC_BMP_JCT","N/A","Junction","N/A","BC Hydro","30","49.259740","62","-122.948633","62","126","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Bear Mountain","30","BC_BMT_DSS","N/A","Distribution","N/A","BC Hydro","30","55.763714","62","-120.446507","62","798","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
"Bear Mountain GS","30","BC_BMW_GSS","N/A","Generation","N/A","BC Hydro","30","55.704384","62","-120.426694","62","933","181","BC","N/A","British Columbia","N/A","British Columbia.a","N/A","NULL","N/A"
