transmission_line_id,transmission_line_id_source,transmission_circuit_id,transmission_circuit_id_source,owner,owner_source,province,province_source,operating_region,operating_region_source,number_of_circuits,number_of_circuits_source,current_type,current_type_source,line_segment_length_km,line_segment_length_km_source,line_segment_length_mi,line_segment_length_mi_source,line_length_km,line_length_km_source,line_length_mi,line_length_mi_source,voltage,voltage_source,Transmission_Line_Reactance,Transmission_Line_Reactance_source,Transmission_Line_Segment_Reactance,Transmission_Line_Segment_Reactance_source,ttc_summer,ttc_summer_source,ttc_winter,ttc_winter_source,network_node_name_starting,network_node_name_starting_source,network_node_code_starting,network_node_code_starting_source,network_node_name_ending,network_node_name_ending_source,network_node_code_ending,network_node_code_ending_source,notes,notes_source
"36760","CD11","L1243D1","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","0.300","73","0.185","73","0.300","73","0.185","73","120","85","0.13","Estimated","0.13","Estimated","107","37","118","37","EKA Chimie Canada Inc. Valleyfield JCT","88","QC_EKA_JCT","N/A","EKA Chimie Canada Inc. Valleyfield","88","QC_EKA_ISS","N/A","Circuit ID assumed","N/A"
"36761","CD11","L1243D2","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","0.700","73","0.432","73","0.700","73","0.432","73","120","85","0.29","Estimated","0.29","Estimated","107","37","118","37","Canara Biotech Inc. JCT","88","QC_CBT_JCT","N/A","Canara Biotech Inc.","88","QC_CBT_ISS","N/A","Circuit ID assumed","N/A"
"36762","CD22","L1244","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","2.500","73","1.543","73","2.500","73","1.543","73","120","85","1.05","Estimated","1.05","Estimated","107","37","118","37","Longue-Pointe","88","QC_LGP_DSS","N/A","Notre-Dame","88","QC_NDA_TSS","N/A","Underground circuit","N/A"
"36763","CD22","L1245","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","2.500","73","1.543","73","2.500","73","1.543","73","120","85","1.05","Estimated","1.05","Estimated","107","37","118","37","Longue-Pointe","88","QC_LGP_DSS","N/A","Notre-Dame","88","QC_NDA_TSS","N/A","Underground circuit","N/A"
"36764","D4Z","L1246","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","6.100","73","3.765","73","6.100","73","3.765","73","120","85","2.57","Estimated","2.57","Estimated","107","Estimated","118","Estimated","Saraguay","88","QC_SRG_DSS","N/A","Laurent","88","QC_LRT_DSS","N/A","NULL","N/A"
"36765","D5A","L1247","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","4.800","73","2.963","73","4.800","73","2.963","73","120","85","2.02","Estimated","2.02","Estimated","107","Estimated","118","Estimated","Laurent","88","QC_LRT_DSS","N/A","Mont-Royal","88","QC_MTY_DSS","N/A","Underground circuit","N/A"
"36766","H4Z","L1248","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","6.100","73","3.765","73","6.100","73","3.765","73","120","85","2.57","Estimated","2.57","Estimated","107","Estimated","118","Estimated","Saraguay","88","QC_SRG_DSS","N/A","Laurent","88","QC_LRT_DSS","N/A","NULL","N/A"
"36767","H9A","L1250","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","5.300","73","3.272","73","10.600","73","6.543","73","120","85","4.46","Estimated","2.23","Estimated","107","Estimated","118","Estimated","Berri","88","QC_BRI_DSS","N/A","Jeanne-dArc","88","QC_JDA_DSS","N/A","Underground circuit","N/A"
"36768","HF1-HF2","L1250","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","5.300","73","3.272","73","10.600","73","6.543","73","120","85","4.46","Estimated","2.23","Estimated","107","Estimated","118","Estimated","Jeanne-dArc","88","QC_JDA_DSS","N/A","Notre-Dame","88","QC_NDA_TSS","N/A","Underground circuit","N/A"
"36769","L10","L1251","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","11.700","73","7.222","73","11.700","73","7.222","73","120","85","4.92","Estimated","4.92","Estimated","107","Estimated","118","Estimated","Delson","88","QC_DLN_DSS","N/A","La Prairie","88","QC_LPR_TSS","N/A","NULL","N/A"
"36770","L11","L1253","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","7.100","73","4.383","73","8.300","73","5.123","73","120","85","3.49","Estimated","2.99","Estimated","107","Estimated","118","Estimated","Saint-Jean","88","QC_SJE_DSS","N/A","Thimens","88","QC_THM_DSS","N/A","NULL","N/A"
"36771","L1100","L1253","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","1.200","73","0.741","73","8.300","73","5.123","73","120","85","3.49","Estimated","0.50","Estimated","107","Estimated","118","Estimated","Thimens","88","QC_THM_DSS","N/A","Saraguay","88","QC_SRG_DSS","N/A","NULL","N/A"
"36772","L1100","L1254","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","10.300","73","6.358","73","18.800","73","11.605","73","120","85","7.91","Estimated","4.33","Estimated","107","Estimated","118","Estimated","Baie dUrfÃ©","88","QC_BAU_DSS","N/A","Saint-Jean","88","QC_SJE_DSS","N/A","NULL","N/A"
"36773","L1100D1","L1254","Estimated","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","4.200","73","2.593","73","18.800","73","11.605","73","120","85","7.91","Estimated","1.77","Estimated","107","Estimated","118","Estimated","Hypertec","88","QC_HYP_ISS","N/A","Thimens","88","QC_THM_DSS","N/A","NULL","N/A"
"36774","L1101","L1254","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","3.100","73","1.914","73","18.800","73","11.605","73","120","85","7.91","Estimated","1.30","Estimated","107","Estimated","118","Estimated","Saint-Jean","88","QC_SJE_DSS","N/A","Hypertec JCT","88","QC_HYP_JCT","N/A","NULL","N/A"
"36775","L1101","L1254","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","1.200","73","0.741","73","18.800","73","11.605","73","120","85","7.91","Estimated","0.50","Estimated","107","Estimated","118","Estimated","Thimens","88","QC_THM_DSS","N/A","Saraguay","88","QC_SRG_DSS","N/A","NULL","N/A"
"36776","L1101","L1254D3","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","5.000","73","3.086","73","5.000","73","3.086","73","120","85","2.10","Estimated","2.10","Estimated","107","Estimated","118","Estimated","Hypertec JCT","88","QC_HYP_JCT","N/A","Hypertec","88","QC_HYP_ISS","N/A","Underground circuit","N/A"
"36777","L1101","L1255","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","10.300","73","6.358","73","10.300","73","6.358","73","120","85","4.33","Estimated","4.33","Estimated","107","Estimated","118","Estimated","Baie dUrfÃ©","88","QC_BAU_DSS","N/A","Saint-Jean","88","QC_SJE_DSS","N/A","NULL","N/A"
"36778","L1101","L1256","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","15.100","73","9.321","73","38.200","73","23.580","73","120","85","16.07","Estimated","6.35","Estimated","107","Estimated","118","Estimated","Baie dUrfÃ©","88","QC_BAU_DSS","N/A","LÃŽle-Perrot JCT","88","QC_LIP_JCT","N/A","NULL","N/A"
"36779","L1101","L1256","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","10.500","73","6.481","73","38.200","73","23.580","73","120","85","16.07","Estimated","4.42","Estimated","107","Estimated","118","Estimated","LÃŽle-Perrot JCT","88","QC_LIP_JCT","N/A","Beauharnois-Ouest","88","QC_BEO_TSS","N/A","NULL","N/A"
"36780","L1101","L1256","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","4.400","73","2.716","73","38.200","73","23.580","73","120","85","16.07","Estimated","1.85","Estimated","107","Estimated","118","Estimated","LÃŽle-Perrot JCT","88","QC_LIP_JCT","N/A","Les CÃ¨dres","88","QC_LCS_GSS","N/A","NULL","N/A"
"36781","L1101D2","L1256","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","8.200","73","5.062","73","38.200","73","23.580","73","120","85","16.07","Estimated","3.45","Estimated","107","Estimated","118","Estimated","LÃŽle-Perrot JCT","88","QC_LIP_JCT","N/A","LÃŽle-Perrot","88","QC_LIP_DSS","N/A","NULL","N/A"
"36782","L1102","L1260","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","11.600","73","7.160","73","11.600","73","7.160","73","120","85","4.88","Estimated","4.88","Estimated","107","Estimated","118","Estimated","Les CÃ¨dres","88","QC_LCS_GSS","N/A","Beauharnois-Ouest","88","QC_BEO_TSS","N/A","NULL","N/A"
"36783","L1102","L1261","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","11.600","73","7.160","73","11.600","73","7.160","73","120","85","4.88","Estimated","4.88","Estimated","107","Estimated","118","Estimated","Les CÃ¨dres","88","QC_LCS_GSS","N/A","Beauharnois-Ouest","88","QC_BEO_TSS","N/A","NULL","N/A"
"36784","L1102","L1262","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","8.800","73","5.432","73","8.800","73","5.432","73","120","85","3.70","Estimated","3.70","Estimated","107","Estimated","118","Estimated","Langlois","88","QC_LGS_TSS","N/A","Monseigneur-Ã‰mard","88","QC_MGE_DSS","N/A","NULL","N/A"
"36785","L1102","L1263","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","2.800","73","1.728","73","2.800","73","1.728","73","120","85","1.18","Estimated","1.18","Estimated","107","Estimated","118","Estimated","Les CÃ¨dres","88","QC_LCS_GSS","N/A","Langlois","88","QC_LGS_TSS","N/A","NULL","N/A"
"36786","L1102D1","L1264","Estimated","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","9.000","73","5.556","73","11.840","73","7.309","73","120","85","4.98","Estimated","3.79","Estimated","107","Estimated","118","Estimated","Langlois","88","QC_LGS_TSS","N/A","Valleyfield","88","QC_VLF_DSS","N/A","NULL","N/A"
"36787","L1102D1","L1264","Estimated","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","0.240","73","0.148","73","11.840","73","7.309","73","120","85","4.98","Estimated","0.10","Estimated","107","Estimated","118","Estimated","Larocque","88","QC_LRQ_ISS","N/A","La SociÃ©tÃ© en commandite revenu Noranda","88","QC_LCN_ISS","N/A","Circuit ID assumed","N/A"
"36788","L1102D2","L1264","Estimated","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","2.600","73","1.605","73","11.840","73","7.309","73","120","85","4.98","Estimated","1.09","Estimated","107","Estimated","118","Estimated","Valleyfield","88","QC_VLF_DSS","N/A","Larocque","88","QC_LRQ_ISS","N/A","NULL","N/A"
"36789","L1102P","L1265","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","34.125","73","21.065","73","34.125","73","21.065","73","120","85","14.36","Estimated","14.36","Estimated","107","Estimated","118","Estimated","Carillon","88","QC_CAR_GSS","N/A","Mirabel","88","QC_MIR_DSS","N/A","NULL","N/A"
"36790","L1104","L1266","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","43.400","73","26.790","73","48.800","73","30.123","73","120","85","20.53","Estimated","18.26","Estimated","107","Estimated","118","Estimated","Carillon","88","QC_CAR_GSS","N/A","Sainte-ThÃ©rÃ¨se-Ouest JCT","88","QC_STO_JCT","N/A","NULL","N/A"
"36791","L1104","L1266","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","5.400","73","3.333","73","48.800","73","30.123","73","120","85","20.53","Estimated","2.27","Estimated","107","Estimated","118","Estimated","Sainte-ThÃ©rÃ¨se-Ouest JCT","88","QC_STO_JCT","N/A","Chomedey","88","QC_CHO_TSS","N/A","NULL","N/A"
"36792","L1104","L1266D1","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","3.900","73","2.407","73","3.900","73","2.407","73","120","85","1.64","Estimated","1.64","Estimated","107","Estimated","118","Estimated","Sainte-ThÃ©rÃ¨se-Ouest JCT","88","QC_STO_JCT","N/A","Sainte-ThÃ©rÃ¨se-Ouest","88","QC_STO_DSS","N/A","NULL","N/A"
"36793","L1104D2","L1267","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","29.600","73","18.272","73","38.100","73","23.519","73","120","85","16.03","Estimated","12.45","Estimated","107","Estimated","118","Estimated","Carillon","88","QC_CAR_GSS","N/A","La Trappe JCT","88","QC_LTR_JCT","N/A","NULL","N/A"
"36794","L1105","L1267","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","8.500","73","5.247","73","38.100","73","23.519","73","120","85","16.03","Estimated","3.58","Estimated","107","Estimated","118","Estimated","La Trappe JCT","88","QC_LTR_JCT","N/A","Saint-Eustache","88","QC_SEU_DSS","N/A","NULL","N/A"
"36795","L1105","L1267D1","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","11.500","73","7.099","73","11.500","73","7.099","73","120","85","4.84","Estimated","4.84","Estimated","107","Estimated","118","Estimated","La Trappe JCT","88","QC_LTR_JCT","N/A","La Trappe","88","QC_LTR_DSS","N/A","NULL","N/A"
"36796","L1105","L1268","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","29.600","73","18.272","73","48.400","73","29.877","73","120","85","20.36","Estimated","12.45","Estimated","107","Estimated","118","Estimated","Carillon","88","QC_CAR_GSS","N/A","La Trappe JCT","88","QC_LTR_JCT","N/A","NULL","N/A"
"36797","L1107","L1268","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","18.800","73","11.605","73","48.400","73","29.877","73","120","85","20.36","Estimated","7.91","Estimated","107","Estimated","118","Estimated","La Trappe JCT","88","QC_LTR_JCT","N/A","Chomedey","88","QC_CHO_TSS","N/A","NULL","N/A"
"36798","L1108","L1268D1","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","11.500","73","7.099","73","11.500","73","7.099","73","120","85","4.84","Estimated","4.84","Estimated","107","Estimated","118","Estimated","La Trappe JCT","88","QC_LTR_JCT","N/A","La Trappe","88","QC_LTR_DSS","N/A","NULL","N/A"
"36799","L1109","L1269","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","0.800","73","0.494","73","4.300","73","2.654","73","120","85","1.81","Estimated","0.34","Estimated","107","Estimated","118","Estimated","Goodyear Canada JCT","88","QC_GOO_JCT","N/A","Monseigneur-Ã‰mard","88","QC_MGE_DSS","N/A","NULL","N/A"
"36800","L1110","L1269","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","3.500","73","2.160","73","4.300","73","2.654","73","120","85","1.81","Estimated","1.47","Estimated","107","Estimated","118","Estimated","Valleyfield","88","QC_VLF_DSS","N/A","Goodyear Canada JCT","88","QC_GOO_JCT","N/A","NULL","N/A"
"36801","L1111","L1269D1","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","1.700","73","1.049","73","1.700","73","1.049","73","120","85","0.72","Estimated","0.72","Estimated","107","Estimated","118","Estimated","Goodyear Canada JCT","88","QC_GOO_JCT","N/A","Goodyear Canada","88","QC_GOO_ISS","N/A","NULL","N/A"
"36802","L1112","L1270","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","8.600","73","5.309","73","29.300","73","18.086","73","120","85","12.33","Estimated","3.62","Estimated","107","Estimated","118","Estimated","Hemmingford JCT","88","QC_HEM_JCT","N/A","Saint-Chrysostome","88","QC_SCH_DSS","N/A","NULL","N/A"
"36803","L1113","L1270","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","20.700","73","12.778","73","29.300","73","18.086","73","120","85","12.33","Estimated","8.71","Estimated","107","Estimated","118","Estimated","Saint-Louis","88","QC_SLO_DSS","N/A","Hemmingford JCT","88","QC_HEM_JCT","N/A","NULL","N/A"
"36804","L1113P","L1270D1","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","17.900","73","11.049","73","17.900","73","11.049","73","120","85","7.53","Estimated","7.53","Estimated","107","Estimated","118","Estimated","Hemmingford JCT","88","QC_HEM_JCT","N/A","Hemmingford","88","QC_HEM_DSS","N/A","NULL","N/A"
"36805","L1114","L1272","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","15.300","73","9.444","73","15.300","73","9.444","73","120","85","6.44","Estimated","6.44","Estimated","107","Estimated","118","Estimated","Chomedey","88","QC_CHO_TSS","N/A","Fleury","88","QC_FLE_DSS","N/A","NULL","N/A"
"36806","L1115","L1273","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","15.300","73","9.444","73","15.300","73","9.444","73","120","85","6.44","Estimated","6.44","Estimated","107","Estimated","118","Estimated","Chomedey","88","QC_CHO_TSS","N/A","Fleury","88","QC_FLE_DSS","N/A","NULL","N/A"
"36807","L1116","L1274","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","15.300","73","9.444","73","15.300","73","9.444","73","120","85","6.44","Estimated","6.44","Estimated","107","Estimated","118","Estimated","Chomedey","88","QC_CHO_TSS","N/A","Fleury","88","QC_FLE_DSS","N/A","NULL","N/A"
"36808","L1117","L1275","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","15.300","73","9.444","73","15.300","73","9.444","73","120","85","6.44","Estimated","6.44","Estimated","107","Estimated","118","Estimated","Chomedey","88","QC_CHO_TSS","N/A","Fleury","88","QC_FLE_DSS","N/A","NULL","N/A"
"36809","L1117","L1276","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","12.700","73","7.840","73","12.700","73","7.840","73","120","85","5.34","Estimated","5.34","Estimated","107","Estimated","118","Estimated","La Prairie","88","QC_LPR_TSS","N/A","Saint-Maxime","88","QC_SMX_DSS","N/A","NULL","N/A"
"36810","L1118","L1277","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","12.700","73","7.840","73","12.700","73","7.840","73","120","85","5.34","Estimated","5.34","Estimated","107","Estimated","118","Estimated","La Prairie","88","QC_LPR_TSS","N/A","Saint-Maxime","88","QC_SMX_DSS","N/A","NULL","N/A"
"36811","L1119","L1278","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","0.399","73","0.246","73","29.920","73","18.469","73","120","85","12.59","Estimated","0.17","Estimated","107","Estimated","118","Estimated","AdÃ©lard-Godbout","Single references: ['http://publicsde.regie-energie.qc.ca/_layouts/publicsite/ProjectPhaseDetail.aspx?ProjectID=446&phase=1&Provenance=B&generate=true']","QC_ADG_DSS","N/A","Central-2","88","QC_CT2_DSS","N/A","NULL","N/A"
"36812","L1119","L1278","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","13.125","73","8.102","73","29.920","73","18.469","73","120","85","12.59","Estimated","5.52","Estimated","107","Estimated","118","Estimated","Brossard","88","QC_BRS_DSS","N/A","Viger","88","QC_VIG_SWS","N/A","NULL","N/A"
"36813","L1119","L1278","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","5.900","73","3.642","73","29.920","73","18.469","73","120","85","12.59","Estimated","2.48","Estimated","107","Estimated","118","Estimated","Saint-Maxime JCT","88","QC_SMX_JCT","N/A","La Prairie","Single references: ['http://publicsde.regie-energie.qc.ca/_layouts/publicsite/ProjectPhaseDetail.aspx?ProjectID=446&phase=1&Provenance=B&generate=true']","QC_LPR_TSS","N/A","NULL","N/A"
"36814","L1119D1","L1278","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","1.596","73","0.985","73","29.920","73","18.469","73","120","85","12.59","Estimated","0.67","Estimated","107","Estimated","118","Estimated","Viger","Single references: ['http://publicsde.regie-energie.qc.ca/_layouts/publicsite/ProjectPhaseDetail.aspx?ProjectID=446&phase=1&Provenance=B&generate=true']","QC_VIG_SWS","N/A","AdÃ©lard-Godbout","Single references: ['http://publicsde.regie-energie.qc.ca/_layouts/publicsite/ProjectPhaseDetail.aspx?ProjectID=446&phase=1&Provenance=B&generate=true']","QC_ADG_DSS","N/A","NULL","N/A"
"36815","L1121","L1278","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","8.900","73","5.494","73","29.920","73","18.469","73","120","85","12.59","Estimated","3.74","Estimated","107","Estimated","118","Estimated","Viger","Single references: ['http://publicsde.regie-energie.qc.ca/_layouts/publicsite/ProjectPhaseDetail.aspx?ProjectID=446&phase=1&Provenance=B&generate=true']","QC_VIG_SWS","N/A","Saint-Maxime JCT","88","QC_SMX_JCT","N/A","NULL","N/A"
"36816","L1121","L1278D1","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","6.900","73","4.259","73","6.900","73","4.259","73","120","85","2.90","Estimated","2.90","Estimated","107","Estimated","118","Estimated","Saint-Maxime JCT","88","QC_SMX_JCT","N/A","Saint-Maxime","88","QC_SMX_DSS","N/A","NULL","N/A"
"36817","L1121","L1279","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","1.800","73","1.111","73","1.800","73","1.111","73","120","85","0.76","Estimated","0.76","Estimated","107","Estimated","118","Estimated","Atwater","88","QC_ATW_DSS","N/A","Maissonneuve","88","QC_MNV_DSS","N/A","Underground circuit","N/A"
"36818","L1121","L1280","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","1.900","73","1.173","73","1.900","73","1.173","73","120","85","0.80","Estimated","0.80","Estimated","107","Estimated","118","Estimated","AdÃ©lard-Godbout","88","QC_ADG_DSS","N/A","Dorchester","Single references: ['http://publicsde.regie-energie.qc.ca/_layouts/publicsite/ProjectPhaseDetail.aspx?ProjectID=446&phase=1&Provenance=B&generate=true']","QC_DOR_DSS","N/A","Underground circuit","N/A"
"36819","L1121D1","L1281","Estimated","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","5.500","73","3.395","73","5.500","73","3.395","73","120","85","2.31","Estimated","2.31","Estimated","107","Estimated","118","Estimated","Beaumont","88","QC_BEM_DSS","N/A","Dorchester","88","QC_DOR_DSS","N/A","Underground circuit","N/A"
"36820","L1121D1","L1282","Estimated","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","5.500","73","3.395","73","5.500","73","3.395","73","120","85","2.31","Estimated","2.31","Estimated","107","Estimated","118","Estimated","Beaumont","88","QC_BEM_DSS","N/A","Dorchester","88","QC_DOR_DSS","N/A","Underground circuit","N/A"
"36821","L1121D3","L1283","Estimated","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","4.100","73","2.531","73","4.100","73","2.531","73","120","85","1.72","Estimated","1.72","Estimated","107","Estimated","118","Estimated","Beaumont","Single references: ['http://publicsde.regie-energie.qc.ca/_layouts/publicsite/ProjectPhaseDetail.aspx?ProjectID=446&phase=1&Provenance=B&generate=true']","QC_BEM_DSS","N/A","Fleury","Single references: ['http://publicsde.regie-energie.qc.ca/_layouts/publicsite/ProjectPhaseDetail.aspx?ProjectID=446&phase=1&Provenance=B&generate=true']","QC_FLE_DSS","N/A","Underground circuit","N/A"
"36822","L1121D3","L1284","Estimated","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","4.100","73","2.531","73","4.100","73","2.531","73","120","85","1.72","Estimated","1.72","Estimated","107","Estimated","118","Estimated","Beaumont","88","QC_BEM_DSS","N/A","Fleury","88","QC_FLE_DSS","N/A","Underground circuit","N/A"
"36823","L1122","L1285","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","14.100","73","8.704","73","21.000","73","12.963","73","120","85","8.83","Estimated","5.93","Estimated","107","Estimated","118","Estimated","LÃ©ry","88","QC_LRY_ISS","N/A","Mercier","88","QC_MER_DSS","N/A","NULL","N/A"
"36824","L1122","L1285","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","6.900","73","4.259","73","21.000","73","12.963","73","120","85","8.83","Estimated","2.90","Estimated","107","Estimated","118","Estimated","Mercier","88","QC_MER_DSS","N/A","Saint-RÃ©mi JCT","88","QC_SRE_JCT","N/A","NULL","N/A"
"36825","L1122","L1285DE","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","10.000","73","6.173","73","10.000","73","6.173","73","120","85","4.21","Estimated","4.21","Estimated","107","Estimated","118","Estimated","Saint-RÃ©mi JCT","88","QC_SRE_JCT","N/A","Delson","88","QC_DLN_DSS","N/A","NULL","N/A"
"36826","L1122","L1286","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","4.100","73","2.531","73","4.100","73","2.531","73","120","85","1.72","Estimated","1.72","Estimated","107","Estimated","118","Estimated","Beaumont","88","QC_BEM_DSS","N/A","Fleury","88","QC_FLE_DSS","N/A","Underground circuit","N/A"
"36827","L1122D1","L1287","Estimated","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","4.100","73","2.531","73","4.100","73","2.531","73","120","85","1.72","Estimated","1.72","Estimated","107","Estimated","118","Estimated","Beaumont","88","QC_BEM_DSS","N/A","Fleury","88","QC_FLE_DSS","N/A","Underground circuit","N/A"
"36828","L1123","L1288","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","3.100","73","1.914","73","9.800","73","6.049","73","120","85","4.12","Estimated","1.30","Estimated","107","Estimated","118","Estimated","Chomedey","88","QC_CHO_TSS","N/A","Plouffe JCT","88","QC_PLF_JCT","N/A","NULL","N/A"
"36829","L1124","L1288","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","6.700","73","4.136","73","9.800","73","6.049","73","120","85","4.12","Estimated","2.82","Estimated","107","Estimated","118","Estimated","Plouffe JCT","88","QC_RND_JCT","N/A","Sainte-Rose","88","QC_SRO_DSS","N/A","NULL","N/A"
"36830","L1125","L1288D1","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","3.200","73","1.975","73","3.200","73","1.975","73","120","85","1.35","Estimated","1.35","Estimated","107","Estimated","118","Estimated","Plouffe JCT","88","QC_PLF_JCT","N/A","Plouffe","88","QC_PLF_DSS","N/A","NULL","N/A"
